full_text,id_str,created_at,username,user_id_str,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,mentions,mention_count,source,target
#BNB $XCAD THIS IS THE BEST OF THE I LOVE THIS TOKENS AND THE NFT PROJECT OF XCAD IS SO DAMN PRETTY COOL ,1.65E+31,2023-04-24 23:35:21+00:00,Leo1sTired,1.43E+31,en,Philippines ,0,1,0,0,https://x.com/Leo1sTired/status/1650644629556178944,,0,Leo1sTired,
Pepe plotting the rebirth of BSC Memecoins. Less jeets more funs more green in tha charts. The community spirit of old school BSC from 2021 will be reborn again with Pepe power. Inus days are numbered. A new era has begun. #BSC #BNB #Binance #Memecoins #PEPE https://t.co/oao7hipJ7r,1.65E+31,2023-04-24 23:29:12+00:00,PepeyeBSC,1.65E+31,en,t.me/Pepeye,0,16,7,20,https://x.com/PepeyeBSC/status/1650643080192876544,,0,PepeyeBSC,
We continue to see projects that started on BNB Chain grow into bigger players in Web3. Read more about how @opencampus_xyz recently got listed on Binance Launchpad!,1.65E+31,2023-04-24 23:00:00+00:00,BNBCHAIN,1.05E+31,en,Mars,2,42,28,58,https://x.com/BNBCHAIN/status/1650635733282213888,opencampus_xyz,1,BNBCHAIN,opencampus_xyz
watch out for #bnb $PWAI #ai as they have the best project proposal of all time! just like my icon which exhibits a lot of creative ideas and unique ones as well !! can t wait to see success on this project,1.65E+31,2023-04-19 23:57:33+00:00,pixieriries,1.58E+31,en,Republic of the Philippines,0,0,1,0,https://x.com/pixieriries/status/1648838275946409985,,0,pixieriries,
Whenever the price of a #cryptocurrency is rallying people start spending a lot more. The team around $SPKY is working hard during and after the rally to ensure that the community is safe. ️ #Crypto #BNB #Utility,1.65E+31,2023-04-19 23:55:14+00:00,SPKYSHIB,1.45E+31,en,"Los Angeles, CA",0,11,6,24,https://x.com/SPKYSHIB/status/1648837691969265664,,0,SPKYSHIB,
I caved in and added more $algo #ALGO #Cardano #BTC #Etherum #shiba #xtz #Cosmos #Chainlink #XYO #ADA #JASMY #COTI #matic #Altcoins #ach #GRT #MANA #AAVE #XLM #BNB #GALA #XRP #KNC #ETH #LTC #DOGE #AMP #pyr #STX #QNT #gala https://t.co/TXVZmLEOEZ,1.65E+30,2023-04-19 23:51:39+00:00,neilstucky1,2848375012.0,en,NaN,0,46,6,48,https://x.com/neilstucky1/status/1648836789682032640,,0,neilstucky1,
Asset - BELUSDT.P Side - Long TimeFrame - 15m Current Price - 0.7609 Risk Factor - 4.1698 $ETC $NEO $CRV $OMG $BNB Back test here or get Live access from Link in Bio! $BEL #BEL,1.65E+30,2023-04-19 23:34:43+00:00,FindReversalBot,2283592982.0,en,NaN,0,0,0,0,https://x.com/FindReversalBot/status/1648832529045020672,,0,FindReversalBot,
Asset - BNBUSDT.P Side - Long TimeFrame - 15m Current Price - 322.5 Risk Factor - 4.11 $HOT $BNX $BAL $LRC $SAND Back test here or get Live access from Link in Bio! $BNB #BNB,1.65E+31,2023-04-19 23:33:47+00:00,FindReversalBot,2283592982.0,en,NaN,0,0,0,0,https://x.com/FindReversalBot/status/1648832293144784896,,0,FindReversalBot,
UGC family i need help! I m trying to build my bnb portfolio with bnbs in my city. I m in the process of securing some deals however they want mood boards/reference content. I don t have much to show! Should I show them work from other creators I can recreate??,1.65E+31,2023-04-19 23:28:18+00:00,kreneeugc,1.64E+31,en,NaN,0,1,0,4,https://x.com/kreneeugc/status/1648830916330942464,,0,kreneeugc,
BNB PREDICTION RESULT Deal Close: 14.6 BNB for $342.7 Entry: SELL Entry Price: $342.6(61 min ago on Binance) Amount $5 002 Trade Profit: $-1.5 Daily : $92(1.8%) Monthly: $760(15.2%) #BNB #Binance #Binance https://t.co/gWfyCcsZR6 https://t.co/NcJbIKZSSj,1.65E+31,2023-04-18 23:56:38+00:00,cryptojohnsmith,1.26E+31,en,NaN,0,1,0,0,https://x.com/cryptojohnsmith/status/1648475659025674241,,0,cryptojohnsmith,
A few new cat duos have been added and are up for grabs! Available EXCLUSIVELY at https://t.co/AV7lUFRj11 Limited to 5 each Available for 0.003 BNB @Creator_Corps @LunaSkyNFT https://t.co/WAT5SD802Y,1.65E+31,2023-04-18 23:50:44+00:00,DragonTears78,54343775.0,en,Montana,0,3,9,17,https://x.com/DragonTears78/status/1648474171503149056,"Creator_Corps,LunaSkyNFT",2,DragonTears78,Creator_Corps
#stackinglitecoins One #Litecoin🇺🇸 a day Only 11 262 500 Litecoins left to mine $ADA $QNT $BTC $LTC $ETH $DOGE $SHIB $SOL $BNB $ETC $DASH $XRP $MATIC $DOT $USDT $USDC #stackingsats,1.65E+31,2023-04-18 23:50:05+00:00,litecoin2142,1.57E+31,en,NaN,0,1,0,0,https://x.com/litecoin2142/status/1648474008076324864,,0,litecoin2142,
Getting some BNB Testnet BNB at @quicknode's faucet for my Dcc64Da5 wallet! https://t.co/z3LLAMkGBk,1.65E+30,2023-04-18 23:48:36+00:00,Bees2Hanekom,1461044917.0,en,capetown,0,1,0,0,https://x.com/Bees2Hanekom/status/1648473636117028866,quicknode,1,Bees2Hanekom,quicknode
@ZinuToken WANNA PLAY ‍️️#ZINU #ZMSS $ZINU #ETH #BNB #ZombieMob ‍️ https://t.co/Amtobdm25A,1.65E+31,2023-04-18 23:43:26+00:00,Kenjilla618,215328465.0,en,618,0,1,6,14,https://x.com/Kenjilla618/status/1648472333324292100,ZinuToken,1,Kenjilla618,ZinuToken
@CryptoBooty69 @ZinuToken is on #BNB as well and it s on sale ‍️️#ZINU https://t.co/cqat85aZdN,1.65E+31,2023-04-18 23:39:48+00:00,Kenjilla618,215328465.0,en,618,0,1,5,12,https://x.com/Kenjilla618/status/1648471419813253120,"CryptoBooty69,ZinuToken",2,Kenjilla618,CryptoBooty69
A 1. Thought I'd have a at the $XCAD #NFT #WatchToEarn project.. From $ZIL to $BNB. ‍ I went in with the BNB purchase for NFT as the project is migrating to $BNB. This is a common #NFT I minted. ️ I only minted 1. Here is a Thread on my journey.... https://t.co/jJ2rksWyIJ,1.65E+30,2023-04-18 23:34:54+00:00,TheDauntedOne,8.39E+30,en,I'll tell you when I get there,1,8,3,17,https://x.com/TheDauntedOne/status/1648470189711974408,,0,TheDauntedOne,
$spa congrats patience holder got 100% profit from our entry book ur profit here enjoy my family more signal coming multi x coin $kmd $xrd $ctsi $halo $gpt $super $yfdai $trade $upo $arb $id $doge #btc #bnb #kucoin https://t.co/Uz4tldKqYh,1.65E+31,2023-04-18 23:34:16+00:00,CryptoRoccket,1.58E+31,en,NaN,0,0,0,4,https://x.com/CryptoRoccket/status/1648470028625526786,,0,CryptoRoccket,
Check my profile out and dont forget to join #bnb $xcad https://t.co/AvB1XY0ubJ,1.65E+31,2023-04-18 23:32:04+00:00,0x_ashawins2,1.50E+31,en,visit link for my acc info ,1,0,0,1,https://x.com/0x_ashawins2/status/1648469473412923392,,0,0x_ashawins2,
$JAM Is one of the best #altcoin #investments This #community will grow and will be one of the top 100 #criptos @geojamofficial $BTC $ETH $BNB $XRP $DOGE $SHIB $LUNC ( $JAM Is the future of #socialmedia #AI AND #Web3 GOING TO TAKE OFF SOON ️ https://t.co/vUFRdztQpj,1.65E+31,2023-04-18 23:28:39+00:00,maysjamie750,1.63E+31,en,"South Carolina, USA",0,7,10,41,https://x.com/maysjamie750/status/1648468613773549568,geojamofficial,1,maysjamie750,geojamofficial
Smash ️ and RT if you HODL any of these coins. #BNB #DOGE #FLOSHIDO #FLOKI #MATIC #LUFFY #VOLT️ #DROVERINU #PLUGPRO #LUNC #SHIB #ETH #PIT #BOBAINU #CULTDAO #NFTBOOKS #BTC,1.65E+31,2023-04-18 23:25:34+00:00,prudensfx,9.94E+30,en,NaN,0,3,6,17,https://x.com/prudensfx/status/1648467837273636869,,0,prudensfx,
#TamaDoge Gains momentum Big Cex listing coming #Bnb #Eth https://t.co/JgMRk9QY6E,1.65E+31,2023-04-18 23:12:23+00:00,bitcoinlfgo,1.30E+31,en,Bitcoin,0,29,5,27,https://x.com/bitcoinlfgo/status/1648464519411421185,,0,bitcoinlfgo,
Top 5 #crypto prices with 24h change: #BTC #ETH #BNB #XRP #ADA $BTC $30332.06 (2.88%) $ETH $2095.62 (0.87%) $BNB $342.7 (0.62%) $XRP $0.5343 (4.21%) $ADA $0.4432 (1.77%) Do you #hodl any of these coins?,1.65E+31,2023-04-18 23:09:39+00:00,crypto_whispers,1.41E+31,en,NaN,0,3,0,1,https://x.com/crypto_whispers/status/1648463835278503937,,0,crypto_whispers,
Meme or common @AthensBrightest W? Hard to say In related news: alts like $PEPE mooning is bullish Remember early 2019? (one of the best eras of crypto) $PEPE is not #BNB but check out #BNB as a picture for alt growth in 2019 Historically this is where a corner is turned https://t.co/m54CIf7Ma4,1.65E+31,2023-04-18 23:09:06+00:00,HalloweenIn2008,1.54E+31,en,NaN,0,1,0,6,https://x.com/HalloweenIn2008/status/1648463695385862144,AthensBrightest,1,HalloweenIn2008,AthensBrightest
#Cheems Circulating supply is now blue check verified on @CoinMarketCap Moving us to top 1200 crypto currencies world wide. We have burn coming on 4/20 get ready for burn action. https://t.co/pk0piYYDQb #Cheems #Cheemsinu #Burn #Bsc #BNB https://t.co/i2AaOxxDK6,1.65E+31,2023-04-18 23:05:48+00:00,CheemsInu,1.46E+31,en,linktr.ee/Cheemsinu,4,74,108,238,https://x.com/CheemsInu/status/1648462865064689665,CoinMarketCap,1,CheemsInu,CoinMarketCap
BNB - BNB Price: $342.57 Change in 1h: +0.05453202% Market cap: $53 395 441 859.92 Ranking: 4 #BNB #BNB,1.65E+31,2023-04-18 23:00:18+00:00,topcryptostats,7.26E+29,en,Blockchain,0,0,0,0,https://x.com/topcryptostats/status/1648461479258230786,,0,topcryptostats,
 #EverRise $RISE Kraken Reserves: BSC: 108 BNB ETH: 10 ETH MATIC: 89 MATIC FTM: 116 FTM AVAX: 337 AVAX Total USD Reserves: $271 301.76 Total Tokens Burned: 852.0 Million,1.65E+31,2023-04-18 23:00:05+00:00,ERKrakenWatch,1.49E+31,en,NaN,0,0,0,0,https://x.com/ERKrakenWatch/status/1648461424308674566,,0,ERKrakenWatch,
The world will witness the first ever self-staking service In #Defi April is a #blockbuster month #Dasss #Unitylending #Multichain $Ryiu is about to revolutionize #DeFi #BNB #ryiu #April https://t.co/1ydV9hW8XN,1.65E+31,2023-04-14 23:45:27+00:00,RYI_Unity,1.34E+31,en,The Future Of DeFi,2,2,14,24,https://x.com/RYI_Unity/status/1647023291457052674,,0,RYI_Unity,
#NewProfilePic #bnb $xcad Nerd is in town now https://t.co/AA1wVVLmSS,1.65E+31,2023-04-14 23:40:17+00:00,AnnYa7887,1.57E+31,en,NaN,1,0,0,0,https://x.com/AnnYa7887/status/1647021992585904128,,0,AnnYa7887,
BNB PRICE PREDICTION PRICE : FALL⤵ in 60 min. SELL 15.99 BNB for $312.8 apiece on Binance Target price : $306.5 Amount: $5 002 #BNB #Binance #Binance https://t.co/aflTGzVc9E https://t.co/hv0wTHDKpP,1.65E+31,2023-04-09 23:56:28+00:00,cryptojohnsmith,1.26E+31,en,NaN,1,1,0,0,https://x.com/cryptojohnsmith/status/1645214123276513281,,0,cryptojohnsmith,
$IC has been continuously trending on @DEXToolsApp with over 1mil in 24hr Volume basically since inception. This is extremely rare.. #IcePack Exchanges will be rushing to list @TailofIcy sooner or later it s only a matter of time.. wen @binance ? #Crypto #bnb #Eth #Arb https://t.co/oxDHdQ6fim,1.65E+31,2023-04-09 23:54:16+00:00,SirGMI,1.44E+31,en,Tuvalu,3,16,27,75,https://x.com/SirGMI/status/1645213571779903493,"DEXToolsApp,TailofIcy,binance",3,SirGMI,DEXToolsApp
Response to CryptowhaleMoon - Don't miss out on the latest updates in the world of AI Perp Altcoins &amp; more! We're watching $FRC $RON $STX $CFX $BTC $ETH $BNB $SYS $VELO for ARB &amp; zkSync zkRollup. Check out the link for more info! #AI #Perp #Altcoins #ARB #zkSync #zkRollup #air,1.65E+31,2023-04-09 23:53:59+00:00,JEMSUAi,1.61E+31,en,NaN,0,0,0,0,https://x.com/JEMSUAi/status/1645213497750421504,,0,JEMSUAi,
Response to CryptowhaleMoon - Don't miss out on the chance to get in on the future of financial infrastructure. Check out $ZK $AI $PERP and #altcoins like $FRC $RON $STX $CFX $BTC $ETH $BNB $SYS and $VELO. Stay up to date on #ARB #zkSync and #zkRollup. #airesponse,1.65E+31,2023-04-09 23:53:59+00:00,JEMSUAi,1.61E+31,en,NaN,0,0,0,0,https://x.com/JEMSUAi/status/1645213499226824705,,0,JEMSUAi,
The current price of $TTC #TechTrees Price is:$0.0009123 Last 24H Price Change：↑ 1.66% CoinMarketCap Rank: #6259 Official Twitter：@TechTreesCoin BSC：0x6a684b3578f5b07c0aa02fafc33ed248ae0c2db2 #TTC #TechTreesCoin #TTCArmy #BNB #CryptoNews #Web3 #GameFi #Metaverse,1.65E+31,2023-04-09 23:38:46+00:00,TTCValu__US,1.59E+31,en,NaN,0,0,0,1,https://x.com/TTCValu__US/status/1645209669802274816,TechTreesCoin,1,TTCValu__US,TechTreesCoin
Day-11 We support @cz_binance and his initiatives. #BNB #BNBChain #Binance https://t.co/vISWIslPo2,1.65E+31,2023-04-09 23:35:33+00:00,Pitbull_US,1.46E+31,en,Newyork City NYC,1,28,13,95,https://x.com/Pitbull_US/status/1645208861240881156,cz_binance,1,Pitbull_US,cz_binance
BNB(0.40%) NOW: 10663.4฿ MAX: 10670฿ MIN: 10475.68฿ STRONG: SELL(0.31) RSI: 72.00 TF: 30min(No.36) OB/OS: 75/30 #BNB #SELL #SIGNALnotify https://t.co/Cb0UqX10Io,1.65E+31,2023-04-09 23:04:56+00:00,TimeFrameLab,1.46E+31,en,Thailand,0,0,0,0,https://x.com/TimeFrameLab/status/1645201157458137089,,0,TimeFrameLab,
Good luck #NFT TALISMAN In my #BNB Chain Collection... https://t.co/uDAv4BzNUw,1.65E+31,2023-04-09 22:57:07+00:00,CryptoTrancer,1.22E+31,en,BLOCKCHAIN,0,1,0,4,https://x.com/CryptoTrancer/status/1645199189729591302,,0,CryptoTrancer,
Make $$$ a day with stellar $BNB #GMT #IStheFuture first-rate $DOT #NEAR #ProfitDoney #Happy #BinanceCoin #MoneyBags mind-blowing $BTC #AXS #Price https://t.co/uIq0rInAwt,1.64E+31,2023-04-04 23:57:27+00:00,Sir_L3X,1.51E+31,en,NaN,0,0,0,0,https://x.com/Sir_L3X/status/1643402434251825152,,0,Sir_L3X,
Price analysis 4/3: SPX DXY BTC ETH BNB XRP ADA MATIC DOGE SOL https://t.co/pLlHxaOnKc via @cointelegraph #XRP #XRPCommunity #0doubt,1.64E+30,2023-04-04 23:55:13+00:00,meesterxrp,1.27E+31,en,NaN,0,0,0,0,https://x.com/meesterxrp/status/1643401871913000960,cointelegraph,1,meesterxrp,cointelegraph
Congratulations to the chads who held this through We pulled a 2.5x #DogeKaki #BNB #SwapTrading https://t.co/BqHoAHNKiE,1.64E+31,2023-04-04 23:49:01+00:00,XCryptoJourney,1.46E+30,en,NaN,0,1,0,2,https://x.com/XCryptoJourney/status/1643400309509595136,,0,XCryptoJourney,
I I joined the #IDO #whitelist for the next generation of #blockchain #technology -#BasedGPT on @aipadtech Get your guaranteed allocation for the revolutionary AI-powered high-tech #layer2 #ZK rollup! Twitter: @basedgpttech $AIPAD #AIPAD #AI #ARB $OP $ARB #BNB #ETH $BTC #OP,1.64E+31,2023-04-03 23:58:38+00:00,cyrptowalker,1.48E+31,en,"Miami Beach, FL",0,0,0,2,https://x.com/cyrptowalker/status/1643040344446062592,"aipadtech,basedgpttech",2,cyrptowalker,aipadtech
Evaluating the $BTC correction our member bought a long trade and gained 101.92%. https://t.co/C3xRlQKFwV $ETH $XRP $ARB $SPX $CFX $BNB $LTC $STRAX $SOL $doge https://t.co/T12SQqKBLK,1.64E+31,2023-04-03 23:56:21+00:00,William46266251,1.45E+31,en,NaN,0,0,0,0,https://x.com/William46266251/status/1643039769302294528,,0,William46266251,
Congratulations! The newest member of our community followed our analysis earning 83.16% with $INJ! You can win too! if you join our community! https://t.co/C3xRlQKFwV $ETH $XRP $ARB $SPX $CFX $BNB $LTC $SOL $INJ $RIF $TORN $IMX $STX $RAD $CFX $DF $MASK $ARPA $LIT $doge https://t.co/pahvNDK9KU,1.64E+31,2023-04-03 23:55:52+00:00,William46266251,1.45E+31,en,NaN,0,0,0,0,https://x.com/William46266251/status/1643039647919149058,,0,William46266251,
Our community member made two-way gains in $BTC transactions first by short trading and then long trading! You can win anyhow if you know what to do! https://t.co/C3xRlQKFwV $ETH $XRP $ARB $SPX $RIF $TORN $IMX $STX $RAD $CFX $DOGE $MASK $ARPA $LIT $BTC $ETH $XRP $BNB $CFX https://t.co/CkMzhybWik,1.64E+31,2023-04-03 23:54:24+00:00,William46266251,1.45E+31,en,NaN,0,0,0,0,https://x.com/William46266251/status/1643039275762749440,,0,William46266251,
If you want to win you must entrust yourself to those who know the business! Our new member who joined our community earned 74.19% with $BTC! https://t.co/C3xRlQKFwV $ETH $XRP $ARB $SPX $CFX $BNB $LTC $STRAX $SOL $doge $lina $sxp $og https://t.co/4UAF9a7NAg,1.64E+31,2023-04-03 23:53:21+00:00,William46266251,1.45E+31,en,NaN,0,0,0,0,https://x.com/William46266251/status/1643039014629556224,,0,William46266251,
Best group for scalping More than 7 successful scalping trades in 24h only Join CT community &amp; Check the next scalping trade: https://t.co/C3xRlQKFwV $JOE $MASK $YGG $PERL $FTT $GMT $PYR $CHESS $CFX $MDX $BTC $ETH $ADX $CFX $XRP $BNB $SOL $LTC $APT $STX $doge https://t.co/gRNjJD6bZK,1.64E+31,2023-04-03 23:52:33+00:00,William46266251,1.45E+31,en,NaN,0,0,0,0,https://x.com/William46266251/status/1643038809528074241,,0,William46266251,
BTC $27 845.83 (-0.01%) ETH $1 812.97 (-0.05%) BNB $309.09 (+0.02%) XRP $0.4967 SOL $20.46 CRO $0.06794 ADA $0.388 (+0.03%) DOT $6.421 LTC $93.15 BCH $128.12 XMR $157.27 DOGE $0.09643 (-0.06%) MATIC $1.099,1.64E+31,2023-04-03 23:50:12+00:00,Crypto24x5,1.62E+31,en,NaN,0,0,0,0,https://x.com/Crypto24x5/status/1643038220425523202,,0,Crypto24x5,
#BNB Price: $307.87 https://t.co/svsDcjKITg,1.64E+31,2023-04-03 23:50:04+00:00,TrackBNB,1.57E+31,en,NaN,0,0,0,0,https://x.com/TrackBNB/status/1643038185969074176,,0,TrackBNB,
$KAS is fundamentally better than $BTC $FSN is fundamentally better than $ETH $CHNG is fundamentally better than $BNB Does that mean replacement in mcap dominance is imminent? No. But a few people truly believing these things does help explain recent market moves. Respect it.,1.64E+31,2023-04-03 23:49:48+00:00,IndividualPira1,1.28E+30,en,https://dapp.chainge.finance,0,6,24,103,https://x.com/IndividualPira1/status/1643038117899935744,,0,IndividualPira1,
Getting some BNB Testnet BNB at @quicknode's faucet for my 8df99be1 wallet! #buidl #web3 #bnb #development https://t.co/bin5jVwjDc,1.64E+31,2023-04-03 23:48:32+00:00,solomonstank,1.43E+31,en,"Adana, Türkiye",0,0,0,0,https://x.com/solomonstank/status/1643037800156069888,quicknode,1,solomonstank,quicknode
Our community member won by following our $MASK and $APE analysis! You can earn by becoming a member of our community! https://t.co/XnFedHmQU5 $XRP $JOE $AST $ADA $OAX $GTC $XLM $MAGIC $QLC $RLC $BTC $ETH $XRP $SOL $CFX $BNB $LTC $DOGE $MATIC $ADA $doge https://t.co/LST7M4yZG3,1.64E+31,2023-04-03 23:47:52+00:00,BenjaminMilo4,1.44E+31,en,NaN,0,0,0,0,https://x.com/BenjaminMilo4/status/1643037634040827904,,0,BenjaminMilo4,
Buy The DipTrading with CT community takes you to another level Longed $BTC at the dip 185% returnStart your free trial now: https://t.co/XnFedHmQU5 $ID $RLC $GTC $LTC $RNDR $AGIX $STG $NULS $CKB $APT $BTC $ETH $XRP $BNB $ADA $SOL $LTC $DOGE $CFX $LINK $doge https://t.co/pj5D2UXb7g,1.64E+31,2023-04-03 23:47:06+00:00,BenjaminMilo4,1.44E+31,en,NaN,0,0,0,0,https://x.com/BenjaminMilo4/status/1643037439718744064,,0,BenjaminMilo4,
#Arbitrum #realyield #BNB #avax #BuildOnBase #optimismWe believe the future is Omnichain. Join us on Thursday 13 April 2023 for our first space with@MaybeMaxPowerfrom@LayerZero_Labs,1.64E+31,2023-04-03 23:41:20+00:00,0xLinhDan,1.58E+31,en,NaN,0,0,0,0,https://x.com/0xLinhDan/status/1643035987210305536,"MaybeMaxPowerfrom,LayerZero_Labs",2,0xLinhDan,MaybeMaxPowerfrom
We are truly blown away! $450m volume in 7 days on our test net! Thank you to all contributors. We are on the road of building something unique as a collective. #Arbitrum #BNB #Optimism #Avalanche #BuildOnBase,1.64E+31,2023-04-03 23:38:50+00:00,0xLinhDan,1.58E+31,en,NaN,0,0,0,0,https://x.com/0xLinhDan/status/1643035357993369601,,0,0xLinhDan,
Monday blues? Not for us! Thanks to @ZACFutures' top-notch signal our Twitter followers earned a whopping 232.69% profit in 24 hours! #crypto #trading #signals #ARB #ATA #BNB #profits,1.64E+31,2023-04-03 23:31:33+00:00,ZACFutures,8.17E+30,en,"California, USA",0,4,0,5,https://x.com/ZACFutures/status/1643033528194539521,ZACFutures,1,ZACFutures,ZACFutures
True. Just piece of advise never underestimate US prosecutors especially that you take down the dems ally cash cow man. #btc $eth $bnb $ada,1.64E+31,2023-04-03 23:25:24+00:00,tobiexplorer,1.46E+31,en,NaN,0,0,0,1,https://x.com/tobiexplorer/status/1643031977619234817,,0,tobiexplorer,
#EverRise $RISE #BNB Chain Buy Date/Time: 2023-04-03 23:24:08 TX Hash: 0x698faa59ce2cff46abf5df991c4f676a495a62b4d189be2c923742f56d5569b8 USD Amount: $16.57 BNB Amount: 0.053648 EverRise Amount: 100 359.11,1.64E+31,2023-04-03 23:24:25+00:00,yabsbot,1.54E+31,en,NaN,0,0,0,0,https://x.com/yabsbot/status/1643031730826145797,,0,yabsbot,
#EverRise $RISE #BNB Chain Sell Date/Time: 2023-04-03 23:18:56 TX Hash: 0xd54bddfb105f02ca166ae7d8be274d793e6307f237ea5039299c9b9c821c5458 USD Amount: $38.58 BNB Amount: 0.124977 RISE Amount: 233 835.18,1.64E+31,2023-04-03 23:20:50+00:00,yabsbot,1.54E+31,en,NaN,0,0,0,0,https://x.com/yabsbot/status/1643030831466782724,,0,yabsbot,
Hey fam if you're not providing liquidity on $BNBx- $THE LP are you even #DeFing? With a whopping 118% annual rewards this is the place to be for the smart money. Mint your $BNBx on @stader_bnb and let's get this bread!!! Start earning now! https://t.co/SNLzvfnwIR https://t.co/0kUChh2ctO,1.64E+30,2023-04-03 23:19:05+00:00,_Dreyville,1.23E+31,en,Web 3,0,0,1,3,https://x.com/_Dreyville/status/1643030389663956992,stader_bnb,1,_Dreyville,stader_bnb
